gestion,codigo_municipio,area,edad,sexo,tenencia_vivienda,numerador,denominador,valor
2024,71102,rural,26,mujer,otra,2,11,18.181818181818183
2024,71102,rural,26,mujer,propia_en_pago,1,11,9.090909090909092
2024,71102,rural,26,mujer,propia_pagada,5,11,45.45454545454545
2024,71102,rural,27,hombre,alquilada,2,27,7.407407407407407
2024,71102,rural,27,hombre,cedida_por_servicios,5,27,18.51851851851852
2024,71102,rural,27,hombre,otra,3,27,11.11111111111111
2024,71102,rural,27,hombre,prestada,6,27,22.22222222222222
2024,71102,rural,27,hombre,propia_en_pago,1,27,3.7037037037037037
2024,71102,rural,27,hombre,propia_pagada,10,27,37.03703703703704
2024,71102,rural,27,mujer,cedida_por_servicios,1,11,9.090909090909092
2024,71102,rural,27,mujer,prestada,1,11,9.090909090909092
2024,71102,rural,27,mujer,propia_pagada,9,11,81.81818181818181
2024,71102,rural,28,hombre,cedida_por_servicios,4,39,10.256410256410257
2024,71102,rural,28,hombre,otra,5,39,12.820512820512821
2024,71102,rural,28,hombre,propia_pagada,30,39,76.92307692307692
2024,71102,rural,28,mujer,alquilada,2,13,15.384615384615385
2024,71102,rural,28,mujer,prestada,1,13,7.6923076923076925
2024,71102,rural,28,mujer,propia_pagada,10,13,76.92307692307692
2024,71102,urbana,16,hombre,alquilada,1,3,33.333333333333336
2024,71102,urbana,16,hombre,propia_pagada,2,3,66.66666666666667
2024,71102,urbana,16,mujer,prestada,2,2,100.0
2024,71102,urbana,17,hombre,alquilada,2,3,66.66666666666667
2024,71102,urbana,17,hombre,prestada,1,3,33.333333333333336
2024,71102,urbana,17,mujer,propia_en_pago,1,2,50.0
2024,71102,urbana,17,mujer,propia_pagada,1,2,50.0
2024,71102,urbana,18,hombre,alquilada,3,6,50.0
2024,71102,urbana,18,hombre,prestada,1,6,16.666666666666668
2024,71102,urbana,18,hombre,propia_pagada,2,6,33.333333333333336
2024,71102,urbana,18,mujer,alquilada,4,7,57.142857142857146
2024,71102,urbana,18,mujer,prestada,1,7,14.285714285714286
2024,71102,urbana,18,mujer,propia_pagada,2,7,28.571428571428573
2024,71102,urbana,19,hombre,otra,1,6,16.666666666666668
2024,71102,urbana,19,hombre,prestada,2,6,33.333333333333336
2024,71102,urbana,19,hombre,propia_pagada,3,6,50.0
2024,71102,urbana,19,mujer,alquilada,1,9,11.11111111111111
2024,71102,urbana,19,mujer,anticretica,1,9,11.11111111111111
2024,71102,urbana,19,mujer,prestada,4,9,44.44444444444444
2024,71102,urbana,19,mujer,propia_pagada,3,9,33.333333333333336
2024,71102,urbana,20,hombre,alquilada,1,6,16.666666666666668
2024,71102,urbana,20,hombre,propia_pagada,5,6,83.33333333333333
2024,71102,urbana,20,mujer,alquilada,3,11,27.272727272727273
2024,71102,urbana,20,mujer,cedida_por_servicios,1,11,9.090909090909092
2024,71102,urbana,20,mujer,prestada,1,11,9.090909090909092
2024,71102,urbana,20,mujer,propia_pagada,6,11,54.54545454545455
2024,71102,urbana,21,hombre,alquilada,2,6,33.333333333333336
2024,71102,urbana,21,hombre,prestada,1,6,16.666666666666668
2024,71102,urbana,21,hombre,propia_pagada,3,6,50.0
2024,71102,urbana,21,mujer,alquilada,3,13,23.076923076923077
2024,71102,urbana,21,mujer,prestada,1,13,7.6923076923076925
2024,71102,urbana,21,mujer,propia_pagada,9,13,69.23076923076923
2024,71102,urbana,22,hombre,alquilada,4,18,22.22222222222222
2024,71102,urbana,22,hombre,otra,1,18,5.555555555555555
2024,71102,urbana,22,hombre,prestada,3,18,16.666666666666668
2024,71102,urbana,22,hombre,propia_en_pago,1,18,5.555555555555555
2024,71102,urbana,22,hombre,propia_pagada,9,18,50.0
2024,71102,urbana,22,mujer,alquilada,1,14,7.142857142857143
2024,71102,urbana,22,mujer,prestada,4,14,28.571428571428573
2024,71102,urbana,22,mujer,propia_en_pago,1,14,7.142857142857143
2024,71102,urbana,22,mujer,propia_pagada,8,14,57.142857142857146
2024,71102,urbana,23,hombre,alquilada,3,16,18.75
2024,71102,urbana,23,hombre,prestada,5,16,31.25
2024,71102,urbana,23,hombre,propia_en_pago,2,16,12.5
2024,71102,urbana,23,hombre,propia_pagada,6,16,37.5
2024,71102,urbana,23,mujer,alquilada,4,12,33.333333333333336
2024,71102,urbana,23,mujer,cedida_por_servicios,1,12,8.333333333333334
2024,71102,urbana,23,mujer,prestada,4,12,33.333333333333336
2024,71102,urbana,23,mujer,propia_pagada,3,12,25.0
2024,71102,urbana,24,hombre,alquilada,8,23,34.78260869565217
2024,71102,urbana,24,hombre,otra,2,23,8.695652173913043
2024,71102,urbana,24,hombre,prestada,5,23,21.73913043478261
2024,71102,urbana,24,hombre,propia_pagada,8,23,34.78260869565217
2024,71102,urbana,24,mujer,alquilada,9,25,36.0
2024,71102,urbana,24,mujer,prestada,7,25,28.0
2024,71102,urbana,24,mujer,propia_pagada,9,25,36.0
2024,71102,urbana,25,hombre,alquilada,5,16,31.25
2024,71102,urbana,25,hombre,cedida_por_servicios,1,16,6.25
2024,71102,urbana,25,hombre,prestada,3,16,18.75
2024,71102,urbana,25,hombre,propia_en_pago,1,16,6.25
2024,71102,urbana,25,hombre,propia_pagada,6,16,37.5
2024,71102,urbana,25,mujer,alquilada,2,14,14.285714285714286
2024,71102,urbana,25,mujer,anticretica,1,14,7.142857142857143
2024,71102,urbana,25,mujer,otra,1,14,7.142857142857143
2024,71102,urbana,25,mujer,prestada,5,14,35.714285714285715
2024,71102,urbana,25,mujer,propia_en_pago,1,14,7.142857142857143
2024,71102,urbana,25,mujer,propia_pagada,4,14,28.571428571428573
2024,71102,urbana,26,hombre,alquilada,4,15,26.666666666666668
2024,71102,urbana,26,hombre,otra,1,15,6.666666666666667
2024,71102,urbana,26,hombre,prestada,5,15,33.333333333333336
2024,71102,urbana,26,hombre,propia_pagada,5,15,33.333333333333336
2024,71102,urbana,26,mujer,alquilada,7,15,46.666666666666664
2024,71102,urbana,26,mujer,prestada,1,15,6.666666666666667
2024,71102,urbana,26,mujer,propia_en_pago,2,15,13.333333333333334
2024,71102,urbana,26,mujer,propia_pagada,5,15,33.333333333333336
2024,71102,urbana,27,hombre,alquilada,8,30,26.666666666666668
2024,71102,urbana,27,hombre,anticretica,1,30,3.3333333333333335
2024,71102,urbana,27,hombre,prestada,3,30,10.0
2024,71102,urbana,27,hombre,propia_en_pago,3,30,10.0
2024,71102,urbana,27,hombre,propia_pagada,15,30,50.0
2024,71102,urbana,27,mujer,alquilada,6,15,40.0
2024,71102,urbana,27,mujer,prestada,1,15,6.666666666666667
2024,71102,urbana,27,mujer,propia_pagada,8,15,53.333333333333336
2024,71102,urbana,28,hombre,alquilada,6,23,26.08695652173913
2024,71102,urbana,28,hombre,anticretica,1,23,4.3478260869565215
2024,71102,urbana,28,hombre,prestada,2,23,8.695652173913043
2024,71102,urbana,28,hombre,propia_pagada,14,23,60.869565217391305
2024,71102,urbana,28,mujer,alquilada,2,16,12.5
2024,71102,urbana,28,mujer,anticretica,1,16,6.25
2024,71102,urbana,28,mujer,prestada,3,16,18.75
2024,71102,urbana,28,mujer,propia_en_pago,1,16,6.25
2024,71102,urbana,28,mujer,propia_pagada,9,16,56.25
2024,71103,rural,16,hombre,prestada,2,12,16.666666666666668
2024,71103,rural,16,hombre,propia_pagada,10,12,83.33333333333333
2024,71103,rural,16,mujer,otra,1,13,7.6923076923076925
2024,71103,rural,16,mujer,prestada,2,13,15.384615384615385
2024,71103,rural,16,mujer,propia_pagada,10,13,76.92307692307692
2024,71103,rural,17,hombre,alquilada,1,12,8.333333333333334
2024,71103,rural,17,hombre,propia_pagada,11,12,91.66666666666667
2024,71103,rural,17,mujer,cedida_por_servicios,1,23,4.3478260869565215
2024,71103,rural,17,mujer,prestada,1,23,4.3478260869565215
2024,71103,rural,17,mujer,propia_pagada,21,23,91.30434782608695
2024,71103,rural,18,hombre,alquilada,2,26,7.6923076923076925
2024,71103,rural,18,hombre,cedida_por_servicios,1,26,3.8461538461538463
2024,71103,rural,18,hombre,prestada,1,26,3.8461538461538463
2024,71103,rural,18,hombre,propia_en_pago,1,26,3.8461538461538463
2024,71103,rural,18,hombre,propia_pagada,21,26,80.76923076923077
2024,71103,rural,18,mujer,otra,2,34,5.882352941176471
2024,71103,rural,18,mujer,prestada,3,34,8.823529411764707
2024,71103,rural,18,mujer,propia_pagada,29,34,85.29411764705883
2024,71103,rural,19,hombre,otra,2,27,7.407407407407407
2024,71103,rural,19,hombre,prestada,2,27,7.407407407407407
2024,71103,rural,19,hombre,propia_pagada,23,27,85.18518518518519
2024,71103,rural,19,mujer,alquilada,1,30,3.3333333333333335
2024,71103,rural,19,mujer,otra,2,30,6.666666666666667
2024,71103,rural,19,mujer,prestada,1,30,3.3333333333333335
2024,71103,rural,19,mujer,propia_en_pago,3,30,10.0
2024,71103,rural,19,mujer,propia_pagada,23,30,76.66666666666667
2024,71103,rural,20,hombre,alquilada,1,39,2.5641025641025643
2024,71103,rural,20,hombre,otra,3,39,7.6923076923076925
2024,71103,rural,20,hombre,prestada,1,39,2.5641025641025643
2024,71103,rural,20,hombre,propia_en_pago,3,39,7.6923076923076925
2024,71103,rural,20,hombre,propia_pagada,31,39,79.48717948717949
2024,71103,rural,20,mujer,alquilada,2,26,7.6923076923076925
2024,71103,rural,20,mujer,cedida_por_servicios,1,26,3.8461538461538463
2024,71103,rural,20,mujer,otra,1,26,3.8461538461538463
2024,71103,rural,20,mujer,prestada,5,26,19.23076923076923
2024,71103,rural,20,mujer,propia_en_pago,4,26,15.384615384615385
2024,71103,rural,20,mujer,propia_pagada,13,26,50.0
2024,71103,rural,21,hombre,alquilada,2,48,4.166666666666667
2024,71103,rural,21,hombre,cedida_por_servicios,1,48,2.0833333333333335
2024,71103,rural,21,hombre,otra,3,48,6.25
2024,71103,rural,21,hombre,prestada,4,48,8.333333333333334
2024,71103,rural,21,hombre,propia_en_pago,1,48,2.0833333333333335
2024,71103,rural,21,hombre,propia_pagada,37,48,77.08333333333333
2024,71103,rural,21,mujer,otra,3,55,5.454545454545454
2024,71103,rural,21,mujer,prestada,7,55,12.727272727272727
2024,71103,rural,21,mujer,propia_en_pago,1,55,1.8181818181818181
2024,71103,rural,21,mujer,propia_pagada,44,55,80.0
2024,71103,rural,22,hombre,alquilada,5,65,7.6923076923076925
2024,71103,rural,22,hombre,cedida_por_servicios,2,65,3.076923076923077
2024,71103,rural,22,hombre,otra,3,65,4.615384615384615
2024,71103,rural,22,hombre,prestada,10,65,15.384615384615385
2024,71103,rural,22,hombre,propia_en_pago,1,65,1.5384615384615385
2024,71103,rural,22,hombre,propia_pagada,44,65,67.6923076923077
2024,71103,rural,22,mujer,alquilada,2,44,4.545454545454546
2024,71103,rural,22,mujer,otra,3,44,6.818181818181818
2024,71103,rural,22,mujer,prestada,4,44,9.090909090909092
2024,71103,rural,22,mujer,propia_en_pago,3,44,6.818181818181818
2024,71103,rural,22,mujer,propia_pagada,32,44,72.72727272727273
2024,71103,rural,23,hombre,alquilada,4,76,5.2631578947368425
2024,71103,rural,23,hombre,anticretica,1,76,1.3157894736842106
2024,71103,rural,23,hombre,cedida_por_servicios,3,76,3.9473684210526314
2024,71103,rural,23,hombre,otra,5,76,6.578947368421052
2024,71103,rural,23,hombre,prestada,6,76,7.894736842105263
2024,71103,rural,23,hombre,propia_en_pago,2,76,2.6315789473684212
2024,71103,rural,23,hombre,propia_pagada,55,76,72.36842105263158
2024,71103,rural,23,mujer,alquilada,1,48,2.0833333333333335
2024,71103,rural,23,mujer,cedida_por_servicios,1,48,2.0833333333333335
2024,71103,rural,23,mujer,otra,4,48,8.333333333333334
2024,71103,rural,23,mujer,prestada,8,48,16.666666666666668
2024,71103,rural,23,mujer,propia_en_pago,1,48,2.0833333333333335
2024,71103,rural,23,mujer,propia_pagada,33,48,68.75
2024,71103,rural,24,hombre,alquilada,7,87,8.045977011494253
2024,71103,rural,24,hombre,cedida_por_servicios,7,87,8.045977011494253
2024,71103,rural,24,hombre,otra,4,87,4.597701149425287
2024,71103,rural,24,hombre,prestada,11,87,12.64367816091954
2024,71103,rural,24,hombre,propia_en_pago,1,87,1.1494252873563218
2024,71103,rural,24,hombre,propia_pagada,57,87,65.51724137931035
2024,71103,rural,24,mujer,alquilada,2,67,2.985074626865672
2024,71103,rural,24,mujer,cedida_por_servicios,2,67,2.985074626865672
2024,71103,rural,24,mujer,otra,4,67,5.970149253731344
2024,71103,rural,24,mujer,prestada,4,67,5.970149253731344
2024,71103,rural,24,mujer,propia_pagada,55,67,82.08955223880596
2024,71103,rural,25,hombre,alquilada,3,74,4.054054054054054
2024,71103,rural,25,hombre,cedida_por_servicios,5,74,6.756756756756757
2024,71103,rural,25,hombre,otra,5,74,6.756756756756757
2024,71103,rural,25,hombre,prestada,8,74,10.81081081081081
2024,71103,rural,25,hombre,propia_en_pago,2,74,2.7027027027027026
2024,71103,rural,25,hombre,propia_pagada,51,74,68.91891891891892
2024,71103,rural,25,mujer,alquilada,6,59,10.169491525423728
2024,71103,rural,25,mujer,cedida_por_servicios,2,59,3.389830508474576
2024,71103,rural,25,mujer,otra,3,59,5.084745762711864
2024,71103,rural,25,mujer,prestada,10,59,16.949152542372882
2024,71103,rural,25,mujer,propia_pagada,38,59,64.40677966101696
2024,71103,rural,26,hombre,alquilada,4,89,4.49438202247191
2024,71103,rural,26,hombre,cedida_por_servicios,2,89,2.247191011235955
2024,71103,rural,26,hombre,mixta,1,89,1.1235955056179776
2024,71103,rural,26,hombre,otra,5,89,5.617977528089888
2024,71103,rural,26,hombre,prestada,13,89,14.606741573033707
2024,71103,rural,26,hombre,propia_en_pago,3,89,3.3707865168539324
2024,71103,rural,26,hombre,propia_pagada,61,89,68.53932584269663
2024,71103,rural,26,mujer,alquilada,4,53,7.547169811320755
2024,71103,rural,26,mujer,cedida_por_servicios,1,53,1.8867924528301887
2024,71103,rural,26,mujer,otra,2,53,3.7735849056603774
2024,71103,rural,26,mujer,prestada,8,53,15.09433962264151
2024,71103,rural,26,mujer,propia_en_pago,1,53,1.8867924528301887
2024,71103,rural,26,mujer,propia_pagada,37,53,69.81132075471699
2024,71103,rural,27,hombre,alquilada,5,86,5.813953488372093
2024,71103,rural,27,hombre,cedida_por_servicios,4,86,4.651162790697675
2024,71103,rural,27,hombre,otra,3,86,3.488372093023256
2024,71103,rural,27,hombre,prestada,5,86,5.813953488372093
2024,71103,rural,27,hombre,propia_en_pago,2,86,2.3255813953488373
2024,71103,rural,27,hombre,propia_pagada,67,86,77.90697674418605
2024,71103,rural,27,mujer,alquilada,2,59,3.389830508474576
2024,71103,rural,27,mujer,cedida_por_servicios,2,59,3.389830508474576
2024,71103,rural,27,mujer,mixta,1,59,1.694915254237288
2024,71103,rural,27,mujer,otra,2,59,3.389830508474576
2024,71103,rural,27,mujer,prestada,5,59,8.474576271186441
2024,71103,rural,27,mujer,propia_pagada,47,59,79.66101694915254
2024,71103,rural,28,hombre,alquilada,1,77,1.2987012987012987
2024,71103,rural,28,hombre,cedida_por_servicios,1,77,1.2987012987012987
2024,71103,rural,28,hombre,otra,3,77,3.896103896103896
2024,71103,rural,28,hombre,prestada,7,77,9.090909090909092
2024,71103,rural,28,hombre,propia_en_pago,2,77,2.5974025974025974
2024,71103,rural,28,hombre,propia_pagada,63,77,81.81818181818181
2024,71103,rural,28,mujer,alquilada,1,62,1.6129032258064515
2024,71103,rural,28,mujer,cedida_por_servicios,4,62,6.451612903225806
2024,71103,rural,28,mujer,otra,5,62,8.064516129032258
2024,71103,rural,28,mujer,prestada,7,62,11.290322580645162
2024,71103,rural,28,mujer,propia_pagada,45,62,72.58064516129032
2024,71103,urbana,16,hombre,alquilada,4,28,14.285714285714286
2024,71103,urbana,16,hombre,prestada,1,28,3.5714285714285716
2024,71103,urbana,16,hombre,propia_en_pago,1,28,3.5714285714285716
2024,71103,urbana,16,hombre,propia_pagada,22,28,78.57142857142857
2024,71103,urbana,16,mujer,alquilada,5,37,13.513513513513514
2024,71103,urbana,16,mujer,cedida_por_servicios,1,37,2.7027027027027026
2024,71103,urbana,16,mujer,prestada,6,37,16.216216216216218
2024,71103,urbana,16,mujer,propia_en_pago,1,37,2.7027027027027026
2024,71103,urbana,16,mujer,propia_pagada,24,37,64.86486486486487
2024,71103,urbana,17,hombre,alquilada,6,29,20.689655172413794
2024,71103,urbana,17,hombre,prestada,4,29,13.793103448275861
2024,71103,urbana,17,hombre,propia_en_pago,2,29,6.896551724137931
2024,71103,urbana,17,hombre,propia_pagada,17,29,58.62068965517241
2024,71103,urbana,17,mujer,alquilada,6,42,14.285714285714286
2024,71103,urbana,17,mujer,anticretica,1,42,2.380952380952381
2024,71103,urbana,17,mujer,cedida_por_servicios,1,42,2.380952380952381
2024,71103,urbana,17,mujer,otra,1,42,2.380952380952381
2024,71103,urbana,17,mujer,prestada,5,42,11.904761904761905
2024,71103,urbana,17,mujer,propia_en_pago,4,42,9.523809523809524
2024,71103,urbana,17,mujer,propia_pagada,24,42,57.142857142857146
2024,71103,urbana,18,hombre,alquilada,6,44,13.636363636363637
2024,71103,urbana,18,hombre,otra,2,44,4.545454545454546
2024,71103,urbana,18,hombre,prestada,4,44,9.090909090909092
2024,71103,urbana,18,hombre,propia_en_pago,5,44,11.363636363636363
2024,71103,urbana,18,hombre,propia_pagada,27,44,61.36363636363637
2024,71103,urbana,18,mujer,alquilada,5,49,10.204081632653061
2024,71103,urbana,18,mujer,anticretica,1,49,2.0408163265306123
2024,71103,urbana,18,mujer,prestada,3,49,6.122448979591836
2024,71103,urbana,18,mujer,propia_en_pago,1,49,2.0408163265306123
2024,71103,urbana,18,mujer,propia_pagada,39,49,79.59183673469387
2024,71103,urbana,19,hombre,alquilada,6,37,16.216216216216218
2024,71103,urbana,19,hombre,otra,1,37,2.7027027027027026
2024,71103,urbana,19,hombre,propia_pagada,30,37,81.08108108108108
2024,71103,urbana,19,mujer,alquilada,16,62,25.806451612903224
2024,71103,urbana,19,mujer,mixta,1,62,1.6129032258064515
2024,71103,urbana,19,mujer,prestada,5,62,8.064516129032258
2024,71103,urbana,19,mujer,propia_pagada,40,62,64.51612903225806
2024,71103,urbana,20,hombre,alquilada,10,46,21.73913043478261
2024,71103,urbana,20,hombre,cedida_por_servicios,1,46,2.1739130434782608
2024,71103,urbana,20,hombre,otra,1,46,2.1739130434782608
2024,71103,urbana,20,hombre,prestada,8,46,17.391304347826086
2024,71103,urbana,20,hombre,propia_pagada,26,46,56.52173913043478
2024,71103,urbana,20,mujer,alquilada,17,65,26.153846153846153
2024,71103,urbana,20,mujer,cedida_por_servicios,1,65,1.5384615384615385
2024,71103,urbana,20,mujer,prestada,7,65,10.76923076923077
2024,71103,urbana,20,mujer,propia_en_pago,2,65,3.076923076923077
2024,71103,urbana,20,mujer,propia_pagada,38,65,58.46153846153846
2024,71103,urbana,21,hombre,alquilada,8,54,14.814814814814815
2024,71103,urbana,21,hombre,anticretica,1,54,1.8518518518518519
2024,71103,urbana,21,hombre,cedida_por_servicios,1,54,1.8518518518518519
2024,71103,urbana,21,hombre,prestada,4,54,7.407407407407407
2024,71103,urbana,21,hombre,propia_en_pago,2,54,3.7037037037037037
2024,71103,urbana,21,hombre,propia_pagada,38,54,70.37037037037037
2024,71103,urbana,21,mujer,alquilada,14,76,18.42105263157895
2024,71103,urbana,21,mujer,prestada,10,76,13.157894736842104
2024,71103,urbana,21,mujer,propia_en_pago,2,76,2.6315789473684212
2024,71103,urbana,21,mujer,propia_pagada,50,76,65.78947368421052
2024,71103,urbana,22,hombre,alquilada,18,69,26.08695652173913
2024,71103,urbana,22,hombre,cedida_por_servicios,1,69,1.4492753623188406
2024,71103,urbana,22,hombre,mixta,1,69,1.4492753623188406
2024,71103,urbana,22,hombre,otra,3,69,4.3478260869565215
2024,71103,urbana,22,hombre,prestada,5,69,7.246376811594203
2024,71103,urbana,22,hombre,propia_en_pago,7,69,10.144927536231885
2024,71103,urbana,22,hombre,propia_pagada,34,69,49.27536231884058
2024,71103,urbana,22,mujer,alquilada,14,76,18.42105263157895
2024,71103,urbana,22,mujer,anticretica,1,76,1.3157894736842106
2024,71103,urbana,22,mujer,otra,2,76,2.6315789473684212
2024,71103,urbana,22,mujer,prestada,9,76,11.842105263157896
2024,71103,urbana,22,mujer,propia_en_pago,3,76,3.9473684210526314
2024,71103,urbana,22,mujer,propia_pagada,47,76,61.8421052631579
2024,71103,urbana,23,hombre,alquilada,26,94,27.659574468085108
2024,71103,urbana,23,hombre,anticretica,2,94,2.127659574468085
2024,71103,urbana,23,hombre,cedida_por_servicios,1,94,1.0638297872340425
2024,71103,urbana,23,hombre,otra,2,94,2.127659574468085
2024,71103,urbana,23,hombre,prestada,8,94,8.51063829787234
2024,71103,urbana,23,hombre,propia_en_pago,3,94,3.1914893617021276
2024,71103,urbana,23,hombre,propia_pagada,52,94,55.319148936170215
2024,71103,urbana,23,mujer,alquilada,22,84,26.19047619047619
2024,71103,urbana,23,mujer,cedida_por_servicios,1,84,1.1904761904761905
2024,71103,urbana,23,mujer,otra,5,84,5.9523809523809526
2024,71103,urbana,23,mujer,prestada,8,84,9.523809523809524
2024,71103,urbana,23,mujer,propia_en_pago,2,84,2.380952380952381
2024,71103,urbana,23,mujer,propia_pagada,46,84,54.76190476190476
2024,71103,urbana,24,hombre,alquilada,26,99,26.262626262626263
2024,71103,urbana,24,hombre,anticretica,1,99,1.0101010101010102
2024,71103,urbana,24,hombre,cedida_por_servicios,1,99,1.0101010101010102
2024,71103,urbana,24,hombre,otra,1,99,1.0101010101010102
2024,71103,urbana,24,hombre,prestada,15,99,15.151515151515152
2024,71103,urbana,24,hombre,propia_en_pago,3,99,3.0303030303030303
2024,71103,urbana,24,hombre,propia_pagada,52,99,52.525252525252526
2024,71103,urbana,24,mujer,alquilada,19,112,16.964285714285715
2024,71103,urbana,24,mujer,anticretica,2,112,1.7857142857142858
2024,71103,urbana,24,mujer,cedida_por_servicios,1,112,0.8928571428571429
2024,71103,urbana,24,mujer,otra,1,112,0.8928571428571429
2024,71103,urbana,24,mujer,prestada,18,112,16.071428571428573
2024,71103,urbana,24,mujer,propia_en_pago,3,112,2.6785714285714284
2024,71103,urbana,24,mujer,propia_pagada,68,112,60.714285714285715
2024,71103,urbana,25,hombre,alquilada,16,83,19.27710843373494
2024,71103,urbana,25,hombre,cedida_por_servicios,1,83,1.2048192771084338
2024,71103,urbana,25,hombre,otra,1,83,1.2048192771084338
2024,71103,urbana,25,hombre,prestada,12,83,14.457831325301205
2024,71103,urbana,25,hombre,propia_en_pago,3,83,3.6144578313253013
2024,71103,urbana,25,hombre,propia_pagada,50,83,60.24096385542169
2024,71103,urbana,25,mujer,alquilada,27,103,26.21359223300971
2024,71103,urbana,25,mujer,anticretica,4,103,3.883495145631068
2024,71103,urbana,25,mujer,mixta,1,103,0.970873786407767
2024,71103,urbana,25,mujer,prestada,16,103,15.533980582524272
2024,71103,urbana,25,mujer,propia_en_pago,8,103,7.766990291262136
2024,71103,urbana,25,mujer,propia_pagada,47,103,45.63106796116505
2024,71103,urbana,26,hombre,alquilada,21,88,23.863636363636363
2024,71103,urbana,26,hombre,cedida_por_servicios,2,88,2.272727272727273
2024,71103,urbana,26,hombre,otra,1,88,1.1363636363636365
2024,71103,urbana,26,hombre,prestada,20,88,22.727272727272727
2024,71103,urbana,26,hombre,propia_en_pago,5,88,5.681818181818182
2024,71103,urbana,26,hombre,propia_pagada,39,88,44.31818181818182
2024,71103,urbana,26,mujer,alquilada,10,91,10.989010989010989
2024,71103,urbana,26,mujer,anticretica,3,91,3.2967032967032965
2024,71103,urbana,26,mujer,cedida_por_servicios,1,91,1.098901098901099
2024,71103,urbana,26,mujer,otra,2,91,2.197802197802198
2024,71103,urbana,26,mujer,prestada,17,91,18.681318681318682
2024,71103,urbana,26,mujer,propia_en_pago,3,91,3.2967032967032965
2024,71103,urbana,26,mujer,propia_pagada,55,91,60.43956043956044
2024,71103,urbana,27,hombre,alquilada,20,108,18.51851851851852
2024,71103,urbana,27,hombre,anticretica,3,108,2.7777777777777777
2024,71103,urbana,27,hombre,cedida_por_servicios,2,108,1.8518518518518519
2024,71103,urbana,27,hombre,otra,1,108,0.9259259259259259
2024,71103,urbana,27,hombre,prestada,19,108,17.59259259259259
2024,71103,urbana,27,hombre,propia_en_pago,10,108,9.25925925925926
2024,71103,urbana,27,hombre,propia_pagada,53,108,49.074074074074076
2024,71103,urbana,27,mujer,alquilada,27,125,21.6
2024,71103,urbana,27,mujer,anticretica,2,125,1.6
2024,71103,urbana,27,mujer,cedida_por_servicios,1,125,0.8
2024,71103,urbana,27,mujer,otra,2,125,1.6
2024,71103,urbana,27,mujer,prestada,20,125,16.0
2024,71103,urbana,27,mujer,propia_en_pago,9,125,7.2
2024,71103,urbana,27,mujer,propia_pagada,64,125,51.2
2024,71103,urbana,28,hombre,alquilada,25,113,22.123893805309734
2024,71103,urbana,28,hombre,anticretica,1,113,0.8849557522123894
2024,71103,urbana,28,hombre,cedida_por_servicios,3,113,2.6548672566371683
2024,71103,urbana,28,hombre,otra,3,113,2.6548672566371683
2024,71103,urbana,28,hombre,prestada,17,113,15.044247787610619
2024,71103,urbana,28,hombre,propia_en_pago,5,113,4.424778761061947
2024,71103,urbana,28,hombre,propia_pagada,59,113,52.21238938053097
2024,71103,urbana,28,mujer,alquilada,28,118,23.728813559322035
2024,71103,urbana,28,mujer,prestada,19,118,16.10169491525424
2024,71103,urbana,28,mujer,propia_en_pago,6,118,5.084745762711864
2024,71103,urbana,28,mujer,propia_pagada,65,118,55.08474576271186
2024,71104,rural,16,mujer,propia_pagada,1,1,100.0
2024,71104,rural,17,hombre,alquilada,1,1,100.0
2024,71104,rural,17,mujer,prestada,1,1,100.0
2024,71104,rural,18,hombre,propia_pagada,2,2,100.0
2024,71104,rural,19,hombre,propia_pagada,3,3,100.0
2024,71104,rural,19,mujer,prestada,1,2,50.0
2024,71104,rural,19,mujer,propia_pagada,1,2,50.0
2024,71104,rural,20,hombre,prestada,1,3,33.333333333333336
2024,71104,rural,20,hombre,propia_pagada,2,3,66.66666666666667
2024,71104,rural,20,mujer,prestada,1,3,33.333333333333336
2024,71104,rural,20,mujer,propia_pagada,2,3,66.66666666666667
2024,71104,rural,21,hombre,prestada,1,8,12.5
2024,71104,rural,21,hombre,propia_pagada,7,8,87.5
2024,71104,rural,21,mujer,alquilada,1,2,50.0
2024,71104,rural,21,mujer,prestada,1,2,50.0
2024,71104,rural,22,hombre,prestada,4,7,57.142857142857146
2024,71104,rural,22,hombre,propia_pagada,3,7,42.857142857142854
2024,71104,rural,22,mujer,propia_pagada,2,2,100.0
2024,71104,rural,23,hombre,prestada,1,5,20.0
2024,71104,rural,23,hombre,propia_pagada,4,5,80.0
2024,71104,rural,23,mujer,prestada,1,7,14.285714285714286
2024,71104,rural,23,mujer,propia_pagada,6,7,85.71428571428571
2024,71104,rural,24,hombre,otra,1,10,10.0
2024,71104,rural,24,hombre,prestada,1,10,10.0
2024,71104,rural,24,hombre,propia_pagada,8,10,80.0
2024,71104,rural,24,mujer,prestada,1,3,33.333333333333336
2024,71104,rural,24,mujer,propia_pagada,2,3,66.66666666666667
2024,71104,rural,25,hombre,alquilada,1,20,5.0
2024,71104,rural,25,hombre,prestada,5,20,25.0
2024,71104,rural,25,hombre,propia_pagada,14,20,70.0
2024,71104,rural,25,mujer,cedida_por_servicios,1,4,25.0
2024,71104,rural,25,mujer,propia_pagada,3,4,75.0
2024,71104,rural,26,hombre,prestada,7,17,41.1764705882353
2024,71104,rural,26,hombre,propia_pagada,10,17,58.8235294117647
2024,71104,rural,26,mujer,otra,1,5,20.0
2024,71104,rural,26,mujer,propia_pagada,4,5,80.0
